path,sha256,source,license,generator,split_group_id,training_role
C:\Users\lLrich\ai_voice_data_v12\files\ec86d79543c650a544b498438b68d000efd05c2f2da49aa7ae52a1363afbc40b.wav,ec86d79543c650a544b498438b68d000efd05c2f2da49aa7ae52a1363afbc40b,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::jane_eyre_19_f000225,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ec99dbf036c17bcd7ca1aba95e7ad430ee4f59b49f4b396ed4221f549268a2da.flac,ec99dbf036c17bcd7ca1aba95e7ad430ee4f59b49f4b396ed4221f549268a2da,asvspoof2019,unknown,A01,asvspoof::LA_0095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ecc433630e2e77623876423b77c4d6668c0c5af9e4acacd969fa82c112e8f141.wav,ecc433630e2e77623876423b77c4d6668c0c5af9e4acacd969fa82c112e8f141,gtzan_real_v2,unknown,GTZAN_genre_5,gtzan_near::709adab4daa30003624a,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ecd597f0be0c48d84f8d96b02ae4b9ca683ab7b7e54b0798c956d1bffaa8c236.mp3,ecd597f0be0c48d84f8d96b02ae4b9ca683ab7b7e54b0798c956d1bffaa8c236,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::273,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ecdc1903dd77ffac9dc6f49103689b8fbc42639885c96ca68ac13dd18cbc57a6.flac,ecdc1903dd77ffac9dc6f49103689b8fbc42639885c96ca68ac13dd18cbc57a6,librispeech_dev,unknown,LibriSpeech,libri::2412,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ecef11904f658c226b2c46eb5b9bfb8d068f635f2c3f3bb660d9192882ec2dce.wav,ecef11904f658c226b2c46eb5b9bfb8d068f635f2c3f3bb660d9192882ec2dce,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed0e56ac45e1bb8a5f596a33ea5b32417a1e59fa50d10dc2a5d8bdb0a22fd2a6.wav,ed0e56ac45e1bb8a5f596a33ea5b32417a1e59fa50d10dc2a5d8bdb0a22fd2a6,wavefake_ajay,unknown,WF6,wavefake::LJ048-0100,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed1ac84d164f227b6efba90215a1764a5d7c3da98abdc51e9ebc0851baecf6f7.mp3,ed1ac84d164f227b6efba90215a1764a5d7c3da98abdc51e9ebc0851baecf6f7,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::298,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed3acc854f1467473fd7fb501ec04169853548068fc2f1e7229276a9e55e646a.wav,ed3acc854f1467473fd7fb501ec04169853548068fc2f1e7229276a9e55e646a,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00010,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed3e18f2b4990404f613fc16c40677eb4ebab1bdf4f236c49e72d8da877001d3.wav,ed3e18f2b4990404f613fc16c40677eb4ebab1bdf4f236c49e72d8da877001d3,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed444704c5312302260460baaf4431cab5c7585e7e2b23b5fc1b2dc9400f7804.wav,ed444704c5312302260460baaf4431cab5c7585e7e2b23b5fc1b2dc9400f7804,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00020,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed462f1a9f9566aa8568150aa712e5cf3d2aed5758080fdd01979d2617ff0f55.wav,ed462f1a9f9566aa8568150aa712e5cf3d2aed5758080fdd01979d2617ff0f55,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed477698da3a0594f099610148897a107614f20098bf53334694e5e3934d338d.wav,ed477698da3a0594f099610148897a107614f20098bf53334694e5e3934d338d,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00049,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed59859a23d05218ce1a3f6807465612ce0ff9deb920d10039424bd3445af97e.flac,ed59859a23d05218ce1a3f6807465612ce0ff9deb920d10039424bd3445af97e,asvspoof2019,unknown,A01,asvspoof::LA_0087,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed6170345637448e9d75996da516cfe7f7d5286d5a490eb333f576fc905b2918.wav,ed6170345637448e9d75996da516cfe7f7d5286d5a490eb333f576fc905b2918,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed70f24952d609e902c7b902935c677f2b66b1fd4e881fd59cbc38547f61d94d.wav,ed70f24952d609e902c7b902935c677f2b66b1fd4e881fd59cbc38547f61d94d,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0262,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed79fa1f0386e9f54f6f38931b6896a8296f5ca6b0f7537fe316e3c611e78496.wav,ed79fa1f0386e9f54f6f38931b6896a8296f5ca6b0f7537fe316e3c611e78496,gtzan_real_v2,unknown,GTZAN_genre_1,gtzan::gtzan_v2_classical.00019,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed7feaa46920bc4fced9a593fea3db2453dd6cd9f740d63e692a7019e31de210.flac,ed7feaa46920bc4fced9a593fea3db2453dd6cd9f740d63e692a7019e31de210,librispeech_dev,unknown,LibriSpeech,libri::251,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ed849035aca8a3d8319097e9186b5169109b266a076e83bf04b58804261c5311.wav,ed849035aca8a3d8319097e9186b5169109b266a076e83bf04b58804261c5311,wavefake_ajay,unknown,WF4,wavefake::LJ050-0252,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eda54a849aef65f20ce20921a81ef68f3976d74853e8851e23844af2793d33b4.wav,eda54a849aef65f20ce20921a81ef68f3976d74853e8851e23844af2793d33b4,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0264,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\edafbdad8d0ae90671023fd6fec450209e6e1db0e5b56d27e1582fd1facac0b2.mp3,edafbdad8d0ae90671023fd6fec450209e6e1db0e5b56d27e1582fd1facac0b2,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::c33f8dd3f17fe3d7,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\edddeb0260151faf0734228a6e6a846c1313bda4ea917f81889e5d339953b133.mp3,edddeb0260151faf0734228a6e6a846c1313bda4ea917f81889e5d339953b133,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::ea74c1a40860035d,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ee00937951ac322e3cc50e126b8fe263a03dfcad6499a2d5904b5343049a3565.flac,ee00937951ac322e3cc50e126b8fe263a03dfcad6499a2d5904b5343049a3565,asvspoof2019,unknown,A02,asvspoof::LA_0079,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ee170c440946a96678405119db9cc976a6bbcf5ca1a009ff435414d5ac95301a.mp3,ee170c440946a96678405119db9cc976a6bbcf5ca1a009ff435414d5ac95301a,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::suno,echoes_fma::143051,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ee1c59c05cc97c214f780c2b43e2ffb83f711c10093944ac1260f9cdc3f732d5.wav,ee1c59c05cc97c214f780c2b43e2ffb83f711c10093944ac1260f9cdc3f732d5,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ee27c74b914841b4aaea6b3153bcb8c9da665f70b4b5f585cf88904e7f54e5fe.wav,ee27c74b914841b4aaea6b3153bcb8c9da665f70b4b5f585cf88904e7f54e5fe,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00020,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ee4922398e3490531ebb29fe9676a59a64cb4ee91c877e6f18561b485579d61d.mp3,ee4922398e3490531ebb29fe9676a59a64cb4ee91c877e6f18561b485579d61d,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/2.0/de/,mtg_jamendo_cc::real,jamendo::artist::7f08e148c01c8243,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eea584b75b6186bf4041dc2b8412adbb48f74fa02eb84ba3957428737a5e0905.mp3,eea584b75b6186bf4041dc2b8412adbb48f74fa02eb84ba3957428737a5e0905,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::suno,echoes_fma::114404,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eec6483bd9d7f06d35aa2015728e0947c2e4146afc094ad9c1edd9c337b2b5b2.wav,eec6483bd9d7f06d35aa2015728e0947c2e4146afc094ad9c1edd9c337b2b5b2,wavefake_ajay,unknown,WF6,wavefake::LJ045-0156,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eec8899a08aab2fd55fe923a085ba76cd7a8b85443b4a2286b550d61fb989018.mp3,eec8899a08aab2fd55fe923a085ba76cd7a8b85443b4a2286b550d61fb989018,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/,mtg_jamendo_cc::real,jamendo::artist::75bf5fa675eca5fa,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eed2e966799068762bf6db5b0fabb0360e5a909334978651702533f0d60fddcb.wav,eed2e966799068762bf6db5b0fabb0360e5a909334978651702533f0d60fddcb,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eed8915f2d3ee3e1437dbb385d1ba234e168e7f38282d9adac93f93193fa893f.mp3,eed8915f2d3ee3e1437dbb385d1ba234e168e7f38282d9adac93f93193fa893f,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::7e6a053fd1808f58,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\eeeb859cc39ca8061ec009498d4d4f9cc2320bcd02f4d556d9b997fc2f1bf463.mp3,eeeb859cc39ca8061ec009498d4d4f9cc2320bcd02f4d556d9b997fc2f1bf463,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::5874aa491fd7fde6,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef267891e9fc18679c8a5339b2c55096d971736061f8dc40a02cee3cde2ddce3.wav,ef267891e9fc18679c8a5339b2c55096d971736061f8dc40a02cee3cde2ddce3,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef29a482cd67e930f41dea481d9950d017aa267119427427e77927385d83cba7.wav,ef29a482cd67e930f41dea481d9950d017aa267119427427e77927385d83cba7,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00068,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef5784c780c9df05149810f01ccb9552fbe5dba56f11978d092ff8f3c7b99fc6.mp3,ef5784c780c9df05149810f01ccb9552fbe5dba56f11978d092ff8f3c7b99fc6,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::a93a02d05b522023,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef5a901b0d2f812ccb21d43cd7b0e40d34897a25d10bc13c15f61f8592333e4a.wav,ef5a901b0d2f812ccb21d43cd7b0e40d34897a25d10bc13c15f61f8592333e4a,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::emerald_city_of_oz_07_f000100,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef6503843d2e16e149b05c8e6aadc72dce7440f203826e4c0344034fbebb1686.wav,ef6503843d2e16e149b05c8e6aadc72dce7440f203826e4c0344034fbebb1686,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00030,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef7975b40540016f4bad0ba5f01638e2313041ba1994d3efb8ad4a7441324b60.flac,ef7975b40540016f4bad0ba5f01638e2313041ba1994d3efb8ad4a7441324b60,librispeech_dev,unknown,LibriSpeech,libri::251,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\ef800bb02ca1efb311a7b62d36edfa66ee936b284587f3020c0ac8cc009ef889.wav,ef800bb02ca1efb311a7b62d36edfa66ee936b284587f3020c0ac8cc009ef889,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efaa69dcb8ae5ca28843f6be128dad70aca2de42167d9d907312269aeed9d24d.wav,efaa69dcb8ae5ca28843f6be128dad70aca2de42167d9d907312269aeed9d24d,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0038,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efbe697c928f77cddb8ee612919c86f9ee04ff1490f89c6dd16284f8ded3c5c8.wav,efbe697c928f77cddb8ee612919c86f9ee04ff1490f89c6dd16284f8ded3c5c8,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efbf35a2dc266a1c4c37283e369eade127df275a88f82a06cf47521702a12835.mp3,efbf35a2dc266a1c4c37283e369eade127df275a88f82a06cf47521702a12835,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::8e2bf36a7ebcd4a4,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea.mp3,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::FMA_original,echoes_fma::114396,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efcdbf939603a69d9d2116dfe462c52f66ff792c3c888098cce0fb5754439db6.wav,efcdbf939603a69d9d2116dfe462c52f66ff792c3c888098cce0fb5754439db6,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00028,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\efdffb76de8ae326cba5de2b3e3a189d8e34efbd26de87e722b1ac0c67bc9568.flac,efdffb76de8ae326cba5de2b3e3a189d8e34efbd26de87e722b1ac0c67bc9568,librispeech_dev,unknown,LibriSpeech,libri::5694,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f0020bc6e102983d83164a2084be89dee54860f6961c8b0e6a5fab5b03fb590e.flac,f0020bc6e102983d83164a2084be89dee54860f6961c8b0e6a5fab5b03fb590e,librispeech_dev,unknown,LibriSpeech,libri::1988,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f.wav,f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::MiniCPM-o-2.6,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000097,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f033a9f6747316988c67c057bac4b8fe86a7ac9ab4a2619f3f01b822bff5f824.wav,f033a9f6747316988c67c057bac4b8fe86a7ac9ab4a2619f3f01b822bff5f824,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00078,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f03fee416d6138431deaa6af8419faacc06818a67d0115748694fbfa7b5d0aa2.mp3,f03fee416d6138431deaa6af8419faacc06818a67d0115748694fbfa7b5d0aa2,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::211,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff.flac,f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff,librispeech_dev,unknown,LibriSpeech,libri::3081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f06b63641602ced6813aa120a500de3d9e489cff83da0d0158f5f7e5ec31d6ad.mp3,f06b63641602ced6813aa120a500de3d9e489cff83da0d0158f5f7e5ec31d6ad,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::stableaudio,echoes_fma::150311,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f0a11df45ec4c378edbea38007e95367ed07b90d6c13c5a0b306b4c7fceeacec.wav,f0a11df45ec4c378edbea38007e95367ed07b90d6c13c5a0b306b4c7fceeacec,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f0fc9062497e42aabd23137b1aebc34611cb629a41adcbf9a87e10b882aa164c.wav,f0fc9062497e42aabd23137b1aebc34611cb629a41adcbf9a87e10b882aa164c,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00074,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f12f2722756cfec3ca20f78bffe035dfa50a396088bb21ab83308e2cee237f32.mp3,f12f2722756cfec3ca20f78bffe035dfa50a396088bb21ab83308e2cee237f32,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::c58464572a815510,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f15ae8f29dc138e3658e490f4374ce0a2891354549c6ff3a72848ad7a40aa0f0.mp3,f15ae8f29dc138e3658e490f4374ce0a2891354549c6ff3a72848ad7a40aa0f0,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::57,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f15c03bd8c6c883732893685bdc798eb6c2a875cb0f2f1bc163f1ab67e7a1af0.wav,f15c03bd8c6c883732893685bdc798eb6c2a875cb0f2f1bc163f1ab67e7a1af0,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00051,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1745409ab12fe53f8e5819cd1195c7264833ebcd0723fa1b611bba0d0608917.wav,f1745409ab12fe53f8e5819cd1195c7264833ebcd0723fa1b611bba0d0608917,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00089,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f17cdd6926e198487041238f1539d0fd695189ae8b6d28604ab0717c6fcff70e.wav,f17cdd6926e198487041238f1539d0fd695189ae8b6d28604ab0717c6fcff70e,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f18f165ff3d8ebbafc37260bd706504b7c07f6232cef9eb7e99c67a8d2bae6fe.mp3,f18f165ff3d8ebbafc37260bd706504b7c07f6232cef9eb7e99c67a8d2bae6fe,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::74fc52255611b172,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1aba3cfb4f195d9accba766d62f124cc419a6b61ca0613c5043a687249ede40.mp3,f1aba3cfb4f195d9accba766d62f124cc419a6b61ca0613c5043a687249ede40,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::135,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1d2b786faabbf6330ee3e78edb1f107e29320d233053b1daedcfe058830c499.wav,f1d2b786faabbf6330ee3e78edb1f107e29320d233053b1daedcfe058830c499,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1d5413be7e660f40fc60415b040b8192d0627d225d6dd8ab03c05544867d788.flac,f1d5413be7e660f40fc60415b040b8192d0627d225d6dd8ab03c05544867d788,librispeech_dev,unknown,LibriSpeech,libri::3536,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1d5e175a9c283a32748319bc29e0265692cff9217fadaea3276886646167d83.flac,f1d5e175a9c283a32748319bc29e0265692cff9217fadaea3276886646167d83,asvspoof2019,unknown,A02,asvspoof::LA_0092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea.mp3,f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::FMA_original,echoes_fma::135341,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1e90938439617aa175dc9cf5a644528dbd62d4529054aaedc210e5ad7e7995b.wav,f1e90938439617aa175dc9cf5a644528dbd62d4529054aaedc210e5ad7e7995b,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1eff916d2b90fa00b988f7166583d34de1aa0ee317df7596a97f033a238d9eb.mp3,f1eff916d2b90fa00b988f7166583d34de1aa0ee317df7596a97f033a238d9eb,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,Echoes::producer,echoes_fma::145816,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f1f9ce7d1ff7ff19db342a453bc1a526676d34d35f01f39941cdfabbd8532f61.mp3,f1f9ce7d1ff7ff19db342a453bc1a526676d34d35f01f39941cdfabbd8532f61,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::udio,echoes_fma::135341,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f232ec9bbff75faf564a8577b16a6ac7f1999407b00187d963a5df0426fa3bd4.flac,f232ec9bbff75faf564a8577b16a6ac7f1999407b00187d963a5df0426fa3bd4,asvspoof2019,unknown,A01,asvspoof::LA_0080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f239e80df8cddaa479cb997d1dd8de0e2b65bd08108fbc2ac0d518c214338042.wav,f239e80df8cddaa479cb997d1dd8de0e2b65bd08108fbc2ac0d518c214338042,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0160,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f23a4e50b8fe65ff6d1c7080c700d7c5f33a18ff42e5dac34977176af660312d.mp3,f23a4e50b8fe65ff6d1c7080c700d7c5f33a18ff42e5dac34977176af660312d,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::da9bbbc825d8bfa7,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f2498f61bb5f35d3b64cbc30a56ed658fd9e61594454d1fe4f1103dad5125eb8.wav,f2498f61bb5f35d3b64cbc30a56ed658fd9e61594454d1fe4f1103dad5125eb8,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00076,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f24c92dfa95636aec220c0693934a420e5ec4581816f2b32f481c9089e7ce6cb.wav,f24c92dfa95636aec220c0693934a420e5ec4581816f2b32f481c9089e7ce6cb,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00054,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f251ad479daaa2226e87e7dea4c0ae9b68b78868b82b226064628a65300e28dd.wav,f251ad479daaa2226e87e7dea4c0ae9b68b78868b82b226064628a65300e28dd,gtzan_real_v2,unknown,GTZAN_genre_9,gtzan::gtzan_v2_rock.00092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f260a2614416e0c4b58b2bb47e10df4ddc914a0ae87dd5cc9aca88a25557d95c.wav,f260a2614416e0c4b58b2bb47e10df4ddc914a0ae87dd5cc9aca88a25557d95c,wavefake_ajay,unknown,WF3,wavefake::LJ015-0115,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f260a2614416e0c4b58b2bb47e10df4ddc914a0ae87dd5cc9aca88a25557d95c.wav,f260a2614416e0c4b58b2bb47e10df4ddc914a0ae87dd5cc9aca88a25557d95c,wavefake_ajay,unknown,R,wavefake::LJ015-0115,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f27de558b3be4e19c33fa1024387042bbf4638be8d24e36772da470142379f91.wav,f27de558b3be4e19c33fa1024387042bbf4638be8d24e36772da470142379f91,wavefake_ajay,unknown,WF1,wavefake::LJ029-0163,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f2865d6f1027fbadcc13fc80cdc0ce2a0bea9d0d1dde6b583e8fd0ad079a073b.wav,f2865d6f1027fbadcc13fc80cdc0ce2a0bea9d0d1dde6b583e8fd0ad079a073b,wavefake_ajay,unknown,WF1,wavefake::LJ034-0046,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f287ddbeea7882e76049cf22454f04efdd15afa8bc82fcec029788a03abf20c3.wav,f287ddbeea7882e76049cf22454f04efdd15afa8bc82fcec029788a03abf20c3,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00035,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f2a4adf37d1e523c806b74c2cf19b94136a10e7b28943ca5c1cf43e585d133d2.wav,f2a4adf37d1e523c806b74c2cf19b94136a10e7b28943ca5c1cf43e585d133d2,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::hunters_space_16_f000012,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f2b474c01024168c85ea6bff6a240334d01b618c24f22cd31985e4f3be492718.mp3,f2b474c01024168c85ea6bff6a240334d01b618c24f22cd31985e4f3be492718,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::389,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f2e44fa3050794e23d87a52ac7b34e7709ce9ae276dcf8f141ef783cdda2c131.flac,f2e44fa3050794e23d87a52ac7b34e7709ce9ae276dcf8f141ef783cdda2c131,asvspoof2019,unknown,A01,asvspoof::LA_0084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f3546a1ca0d937c193aa07201f12efa463c694ca6722039a991f466983939c3c.wav,f3546a1ca0d937c193aa07201f12efa463c694ca6722039a991f466983939c3c,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00031,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\f366251def0cd3de8c26604cfe8e8fa395ab903a3606a7795a4060ea56fe03e8.mp3,f366251def0cd3de8c26604cfe8e8fa395ab903a3606a7795a4060ea56fe03e8,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::12,v12_student_train
