path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0013.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_35.wav,0,0,0,1,1,mix::2035::gtzan_6_1d92,mix::LibriSpeech::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0013::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052::00::12,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052,music_then_voice,10.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0025.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_11.wav,0,0,0,1,1,mix::777::gtzan_2_88d0,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0025::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033::00::13,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_53.wav,0,0,0,1,1,mix::777::gtzan_0_1599,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0012::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00051::00::14,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00051,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00051,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0049.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_21.wav,0,0,0,1,1,mix::777::gtzan_9_75e5,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0049::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070::00::15,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,simultaneous,-10.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_28.wav,0,0,0,1,1,mix::2035::gtzan_2_8b32,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0017::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078::00::16,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078,voice_then_music,-5.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_41.wav,0,0,0,1,1,mix::2035::gtzan_0_2883,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0017::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004::00::17,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004,music_then_voice,0.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0016.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_35.wav,0,0,0,1,1,mix::2035::gtzan_6_1d92,mix::LibriSpeech::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147961-0016::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052::00::18,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00052,partial_overlap,5.0,0.5,0.5,0.25,0.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0000.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_21.wav,0,0,0,1,1,mix::2035::gtzan_9_75e5,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147961-0000::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070::00::19,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,crossfade,10.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0283.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_21.wav,0,0,0,1,1,mix::wavefake_b73172::gtzan_9_75e5,mix::R::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0283::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070::00::20,mix::wavefake::LJ019-0283::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,wavefake::LJ019-0283,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00070,simultaneous,15.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0037.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_41.wav,0,0,0,1,1,mix::2035::gtzan_0_2883,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147961-0037::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004::00::21,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00004,voice_then_music,-15.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0001.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_31.wav,0,0,0,1,1,mix::2035::gtzan_5_122a,mix::LibriSpeech::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0001::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021::00::22,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021,music_then_voice,-10.0,0.5,0.5,0.25,0.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0004.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_11.wav,0,0,0,1,1,mix::2035::gtzan_2_88d0,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0004::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033::00::23,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,partial_overlap,-5.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0001.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_45.wav,0,0,0,1,1,mix::777::gtzan_7_891a,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0001::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00023::00::24,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00023,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00023,crossfade,0.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0384_R_1.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_11.wav,0,0,0,1,1,mix::wavefake_a3bf93::gtzan_2_88d0,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0384::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033::00::25,mix::wavefake::LJ028-0384::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,wavefake::LJ028-0384,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,simultaneous,5.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0026.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_28.wav,0,0,0,1,1,mix::2035::gtzan_2_8b32,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147961-0026::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078::00::26,mix::libri::2035::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078,libri::2035,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00078,voice_then_music,10.0,0.5,0.5,0.25,0.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0045.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_11.wav,0,0,0,1,1,mix::777::gtzan_2_88d0,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0045::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033::00::27,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00033,music_then_voice,15.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0022.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_31.wav,0,0,0,1,1,mix::777::gtzan_5_122a,mix::LibriSpeech::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0022::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021::00::28,mix::libri::777::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021,libri::777,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00021,partial_overlap,-15.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0033.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_9.wav,0,0,0,1,1,mix::wavefake_e01399::gtzan_0_376d,mix::R::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0033::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00076::00::29,mix::wavefake::LJ043-0033::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00076,wavefake::LJ043-0033,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00076,crossfade,-10.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0384_R_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,1,0,1,1,1,mix::wavefake_a3bf93::fake_music_AudioLDM2_29,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0384::fake_music_AudioLDM2_0295::01::0,mix::wavefake::LJ028-0384::generated_music::fake_music_generator_0295,wavefake::LJ028-0384,generated_music::fake_music_generator_0295,voice_then_music,-5.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147960-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0038.wav,1,0,1,1,1,mix::2035::fake_music_MusicGen_3,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147960-0013::fake_music_MusicGen_0038::01::1,mix::libri::2035::generated_music::fake_music_generator_0038,libri::2035,generated_music::fake_music_generator_0038,music_then_voice,0.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,0,1,1,1,mix::777::fake_music_AudioLDM2_9,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0012::fake_music_AudioLDM2_0095::01::2,mix::libri::777::generated_music::fake_music_generator_0095,libri::777,generated_music::fake_music_generator_0095,partial_overlap,5.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0016.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0051.wav,1,0,1,1,1,mix::777::fake_music_AudioLDM2_5,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0016::fake_music_AudioLDM2_0051::01::3,mix::libri::777::generated_music::fake_music_generator_0051,libri::777,generated_music::fake_music_generator_0051,crossfade,10.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0033.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,1,0,1,1,1,mix::wavefake_e01399::fake_music_AudioLDM2_29,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0033::fake_music_AudioLDM2_0295::01::4,mix::wavefake::LJ043-0033::generated_music::fake_music_generator_0295,wavefake::LJ043-0033,generated_music::fake_music_generator_0295,simultaneous,15.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0009.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0015.wav,1,0,1,1,1,mix::2035::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147961-0009::fake_music_AudioLDM2_0015::01::5,mix::libri::2035::generated_music::fake_music_generator_0015,libri::2035,generated_music::fake_music_generator_0015,voice_then_music,-15.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0056.flac|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,1,0,1,1,1,mix::777::fake_music_MusicGen_14,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0056::fake_music_MusicGen_0142::01::6,mix::libri::777::generated_music::fake_music_generator_0142,libri::777,generated_music::fake_music_generator_0142,music_then_voice,-10.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none
