path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,data_role,split,calibration_fold,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,upstream_label,p_file,p_voice,p_music,p_voice_present,p_music_present,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,upstream_split,voice_domain,voice_language,voice_channel,voice_mixed_music,music_domain,music_generator_family,file_composition,file_state,file_mix_mode,file_partial,duration_bucket,generator_family,file_error,voice_error,music_error
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000040.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_06_f000040,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000040,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0155484060192795,0.0155484060192795,,False,True,11.919875,0.7583352327346802,0.32576984167099,0.760212779045105,0.328538179397583,0.9703155755996704,0.2653577029705047,0.8496427536010742,0.0197165794670581,not_applicable,0.38464624694260785,0.5354991847200599,0.32576984167099,0.8798109591007233,0.08112686034291974,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e17736077ec8d69fb11a976a1de6ef5c4c9183a3d84daf158dfe40213d540456,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000040,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,10-20,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_09_f000035.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_09,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000035,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0053201402613253,0.0053201402613253,,False,True,5.939875,0.7758980393409729,0.4428759813308716,0.780120849609375,0.4496330618858337,0.9773916006088256,0.1842089295387268,0.7426844835281372,0.0220165103673934,not_applicable,0.4498256251485759,0.5447246696170785,0.4428759813308716,0.8013612627983093,0.06256461516022675,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,3264d8e788f992cac1875b935fec19e9283b4590b05629927b96ce3e94c91e30,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000035,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_11_f000069.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_11,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_11_f000069,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000069,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.00402868202424,0.00402868202424,,False,True,9.929875,0.7998700141906738,0.5284251570701599,0.7728093266487122,0.5351210236549377,0.982309341430664,0.1472118496894836,0.7318257093429565,0.0300814546644687,not_applicable,0.4990653448813033,0.5611176145407436,0.5284251570701599,0.7944466173648834,0.05936405342072242,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,79867fd33185f59959a75473b0a962f84316661b0118b2c55ffcc17e726a1402,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000069,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_12_f000027.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_12_f000027,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000027,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0057357247006147,0.0057357247006147,,False,True,9.399875,0.7943646311759949,0.5957534313201904,0.7982547283172607,0.6027219295501709,0.9839494228363036,0.2206018269062042,0.8134771585464478,0.0341627895832061,not_applicable,0.5354168231061079,0.5577759592333807,0.5957534313201904,0.8560952246189117,0.08077254891395563,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d1066c6cdd7122c62e1d10c9bdad18e216b31f6c671fa61c78352a56c2111933,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000027,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_06_f000048.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_06_f000048,mlaad_tiny::en::emerald_city_of_oz_06_f000048,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.1568268712191428,0.1568268712191428,,False,True,12.029875,0.7481587529182434,0.6106393337249756,0.7506639957427979,0.6179124116897583,0.9628838300704956,0.1204174607992172,0.7745632529258728,0.0200482178479433,not_applicable,0.58325031404081,0.5707591884085131,0.6106393337249756,0.8216433972120285,0.04514052858576177,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,57a82913a8b87b006290aa4407b730299f9032bb53f6be250fe1d35d9df4ee1b,mlaad_tiny::en::emerald_city_of_oz_06_f000048,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,10-20,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000009.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000009,mlaad_tiny::en::emerald_city_of_oz_07_f000009,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0069244945792917,0.0069244945792917,,False,True,10.729875,0.7537521123886108,0.548250675201416,0.7577202320098877,0.5497329235076904,0.9644672870635986,0.1346694082021713,0.8391165733337402,0.0203203838318586,not_applicable,0.5032099779899277,0.529703827045815,0.548250675201416,0.8704542517662048,0.04890763992443677,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,75aea993a27837e0dc888619c2142aa523ee351a817dfc0ecac2b1ff6aa56452,mlaad_tiny::en::emerald_city_of_oz_07_f000009,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,10-20,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_09_f000109.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_09,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_09_f000109,mlaad_tiny::en::emerald_city_of_oz_09_f000109,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0078347440963267,0.0078347440963267,,False,True,6.689875,0.7544392943382263,0.7150498628616333,0.7633676528930664,0.7228730320930481,0.9575968980789183,0.1273565739393234,0.789434552192688,0.0352168083190918,not_applicable,0.5978625440159808,0.5304579292656564,0.7150498628616333,0.8314751386642456,0.0582517497241497,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,26cb9ad54c53f68d0db517316d5559d298e7408eb684212ed8f3f8aeabc783ab,mlaad_tiny::en::emerald_city_of_oz_09_f000109,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000012.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_10,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_10_f000012,mlaad_tiny::en::emerald_city_of_oz_10_f000012,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0041203255533367,0.0041203255533367,,False,True,5.539875,0.7886149883270264,0.5789334774017334,0.7911787033081055,0.5923898220062256,0.9677616357803344,0.1495424509048462,0.6737909317016602,0.0208398103713989,not_applicable,0.5276370832569794,0.5532665894949194,0.5789334774017334,0.7472836077213287,0.05301547050476073,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,058a55fc3be7c7c47dde1cd368b4c4f0c58f5a1d461e94e350fe5874eef0e2b5,mlaad_tiny::en::emerald_city_of_oz_10_f000012,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000046.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_10,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_10_f000046,mlaad_tiny::en::emerald_city_of_oz_10_f000046,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0046835337870293,0.0046835337870293,,False,True,7.172875,0.7798556089401245,0.5939674377441406,0.7844961285591125,0.6057262420654297,0.9726129770278932,0.1219193339347839,0.7868865728378296,0.0201045665889978,not_applicable,0.5343897283485267,0.5473039863941959,0.5939674377441406,0.8333181738853455,0.04555825842544432,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,d2cf928fa0a1d471d934fc0526efd9ac9c368fb1fb9f97d44ae47611762ae782,mlaad_tiny::en::emerald_city_of_oz_10_f000046,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000072.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_10,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_10_f000072,mlaad_tiny::en::emerald_city_of_oz_10_f000072,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0054850109389277,0.0054850109389277,,False,True,2.259875,0.6731685996055603,0.4876419603824615,0.7032513618469238,0.4797134399414062,0.9859905242919922,0.054881565272808,0.6077472567558289,0.0487352572381496,not_applicable,0.4549828132263487,0.47286352300557044,0.4876419603824615,0.7023080736398697,0.0502718342468142,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,93589df318d438e525695b7e4e10680dd16b132906215f8c83cff2216138def4,mlaad_tiny::en::emerald_city_of_oz_10_f000072,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,2-5,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000117.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_10,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_10_f000117,mlaad_tiny::en::emerald_city_of_oz_10_f000117,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.013941167234073,0.013941167234073,,False,True,10.639875,0.7876410484313965,0.5640182495117188,0.7767350673675537,0.5675878524780273,0.9671543836593628,0.2014511972665786,0.8150395154953003,0.0240862797945737,not_applicable,0.5186631104863417,0.5555310840721994,0.5640182495117188,0.8530682325363159,0.06842750916257492,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c7ebd83e8e9bc0ac89d3d9e440d12707af460d40b381e19b71e562e75bbbf8c9,mlaad_tiny::en::emerald_city_of_oz_10_f000117,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,10-20,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000086.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_12_f000086,mlaad_tiny::en::emerald_city_of_oz_12_f000086,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.011813354221363,0.011813354221363,,False,True,9.949875,0.7907341122627258,0.5439668893814087,0.7858594655990601,0.5565184950828552,0.979443371295929,0.1328413486480713,0.7748387455940247,0.020048689097166,not_applicable,0.5108991727380283,0.5570578848503169,0.5439668893814087,0.8259899020195007,0.04824685398489232,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e98c0d7aa1bf8d1ed68572eec9243f3c0a6948338b75ee1392c667fac1314024,mlaad_tiny::en::emerald_city_of_oz_12_f000086,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000118.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_12_f000118,mlaad_tiny::en::emerald_city_of_oz_12_f000118,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0067100020282822,0.0067100020282822,,False,True,5.869875,0.8031328916549683,0.5479989647865295,0.8053639531135559,0.5638494491577148,0.9855839014053344,0.1023721471428871,0.6721700429916382,0.0182592868804931,not_applicable,0.5142537959617911,0.5642060247669624,0.5479989647865295,0.7505235075950623,0.0392875019460916,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,648685c85968a723b32441a4adff92166018a4dcd379ccf568e13f608cb3b234,mlaad_tiny::en::emerald_city_of_oz_12_f000118,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_14_f000041.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_14,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_14_f000041,mlaad_tiny::en::emerald_city_of_oz_14_f000041,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0121320393658207,0.0121320393658207,,False,True,7.619875,0.7743709087371826,0.5375454425811768,0.7804331183433533,0.5478547215461731,0.9810354113578796,0.1490863710641861,0.8005805611610413,0.0205817595124244,not_applicable,0.5046934854579482,0.5456992479257741,0.5375454425811768,0.8456942737102509,0.05270791240036482,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6e583f87043a83263a9053a1bcee0d352b130c086dca8cddac5706a0db4a50f1,mlaad_tiny::en::emerald_city_of_oz_14_f000041,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_19_f000080.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_19_f000080,mlaad_tiny::en::emerald_city_of_oz_19_f000080,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0119875311466859,0.0119875311466859,,False,True,9.559875,0.8130899667739868,0.5324388742446899,0.8115079998970032,0.5450210571289062,0.9904415607452391,0.1043524071574211,0.6685138940811157,0.0236889384686946,not_applicable,0.5074693395059049,0.5727592360857965,0.5324388742446899,0.7489958107471466,0.043854805640876224,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6cf653a8b00193462ae62c3f37334cf2ebf429552896bf80f6dce5139b3a75bd,mlaad_tiny::en::emerald_city_of_oz_19_f000080,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_21_f000090.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_21,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_21_f000090,mlaad_tiny::en::emerald_city_of_oz_21_f000090,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0059215981118731,0.0059215981118731,,False,True,2.259875,0.6854302883148193,0.4612050056457519,0.712585985660553,0.4511257708072662,0.9897550940513612,0.0463846214115619,0.7938543558120728,0.0356234349310398,not_applicable,0.4409063072174798,0.4815776812539354,0.4612050056457519,0.8428295403718948,0.03831373155117032,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c337048d04d9f594da7859de7ea287a6bcf90c29461c9f0e2b0ecc037dbf44c3,mlaad_tiny::en::emerald_city_of_oz_21_f000090,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,2-5,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_22_f000076.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_22,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_22_f000076,mlaad_tiny::en::emerald_city_of_oz_22_f000076,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0080876398893091,0.0080876398893091,,False,True,6.339875,0.774107813835144,0.5408115386962891,0.7755928039550781,0.5477040410041809,0.9623754024505616,0.1730942279100418,0.8149359226226807,0.0320837721228599,not_applicable,0.5039416605166045,0.5443017616513935,0.5408115386962891,0.8517957925796509,0.06733638606965538,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,f51cf322498cad388378bf981ec57f1bc8b4d35705e7f76116f7c4e000eef26a,mlaad_tiny::en::emerald_city_of_oz_22_f000076,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000030.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_23,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_23_f000030,mlaad_tiny::en::emerald_city_of_oz_23_f000030,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0053688696571661,0.0053688696571661,,False,True,4.769875,0.7571626305580139,0.4934569895267486,0.7664609551429749,0.4965930581092834,0.9805169701576232,0.2112638503313064,0.7567576169967651,0.0143586164340376,not_applicable,0.4735949887141232,0.5316245022877595,0.4934569895267486,0.8126974552869797,0.0635849249083548,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2be7b830381f096b30ab4c7213a0e55686515c252e0b425584540d20e1b684de,mlaad_tiny::en::emerald_city_of_oz_23_f000030,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,2-5,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000060.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_23,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_23_f000060,mlaad_tiny::en::emerald_city_of_oz_23_f000060,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.004860800006381,0.004860800006381,,False,True,8.349875,0.7783384919166565,0.6331442594528198,0.7708496451377869,0.6400052309036255,0.9730892181396484,0.225094124674797,0.7596068382263184,0.0193764753639698,not_applicable,0.5538005805389072,0.5462951843435738,0.6331442594528198,0.8129774332046509,0.0708058876916766,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,f2b9784566c5596a4dab4450b2cc1e31f82d6fdca9357cd2fa1239e216d2a5da,mlaad_tiny::en::emerald_city_of_oz_23_f000060,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_29_f000051.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_29,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_29_f000051,mlaad_tiny::en::emerald_city_of_oz_29_f000051,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0461014240425532,0.0461014240425532,,False,True,9.949875,0.7499834895133972,0.5537323951721191,0.7487714290618896,0.557644248008728,0.9613893628120422,0.1758136600255966,0.843003511428833,0.024200826883316,not_applicable,0.5184631246386713,0.538818869872144,0.5537323951721191,0.8725999742746353,0.06210403516888614,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,7b314a398962a3ad0c5b63bf46cc1b638c31168c0fd51ce6cfbfa5ea20df8ab1,mlaad_tiny::en::emerald_city_of_oz_29_f000051,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
